symbol,timeframe,direction,confidence,ai_score,ta_strength,signal_strength,whale_score,social_score,news_score,whale_direction_score,breakout_probability,entry_price,current_price,take_profit,stop_loss,support_level,resistance_level,target_time_hours,predicted_breakout_threshold,predicted_breakout_time_hours,timestamp,status,success_metrics,confidence_level,volume_score,pattern_score,momentum_score,order_book_imbalance,top_bid_walls,top_ask_walls,market_regime,regime_note
BONK/USDT,1h,LONG,0.36895538389827154,0,0,0,Veri Yok,0.0,0.0,0.0,0,2.836e-05,2.836e-05,2.9068999999999996e-05,2.79346e-05,2.7794926999999998e-05,2.9214344999999992e-05,24.0,0.025,30.6,2025-07-15 15:35:15.478283,ACTIVE,{},0.5,0.2,0.5,0.5,0.18407260071613213,"[{""price"": 2.777e-05, ""amount"": 8857429076.0}, {""price"": 2.824e-05, ""amount"": 7351351384.0}, {""price"": 2.822e-05, ""amount"": 6309196072.0}]","[{""price"": 2.862e-05, ""amount"": 7741419147.0}, {""price"": 2.864e-05, ""amount"": 6598599888.0}, {""price"": 2.863e-05, ""amount"": 4966540038.0}]",unknown,
ACE/USDT,1h,LONG,0.3720085493801224,0,0,0,Veri Yok,0.0,0.0,-0.3733674874949775,0,0.547,0.547,0.5601785714285714,0.5426071428571428,0.5398941071428571,0.5629794642857142,24.0,0.025,30.6,2025-07-15 15:35:38.925210,ACTIVE,{},0.5,0.6,0.5,0.5,-0.16101197369974063,"[{""price"": 0.544, ""amount"": 23580.6}, {""price"": 0.545, ""amount"": 21980.5}, {""price"": 0.543, ""amount"": 16825.7}]","[{""price"": 0.549, ""amount"": 20023.1}, {""price"": 0.573, ""amount"": 17988.2}, {""price"": 0.561, ""amount"": 16715.7}]",unknown,
AI/USDT,1h,LONG,0.3687378496833551,0,0,0,Veri Yok,0.0,0.0,-0.17411958619997311,0,0.1472,0.1472,0.15088,0.14578214285714286,0.14505323214285715,0.15163439999999997,24.0,0.025,30.6,2025-07-15 15:36:03.383262,ACTIVE,{},0.5,0.4,0.5,0.5,-0.29023328847624785,"[{""price"": 0.14, ""amount"": 167667.3}, {""price"": 0.1465, ""amount"": 53716.8}, {""price"": 0.1467, ""amount"": 45311.1}]","[{""price"": 0.1518, ""amount"": 219836.5}, {""price"": 0.155, ""amount"": 112523.9}, {""price"": 0.1533, ""amount"": 101776.3}]",unknown,
ALT/USDT,1h,LONG,0.36893353931637607,0,0,0,Veri Yok,0.0,0.0,0.9999999999764271,0,0.03343,0.03343,0.034204642857142864,0.033171785714285716,0.03300592678571429,0.03437566607142858,24.0,0.025,30.6,2025-07-15 15:36:28.981283,ACTIVE,{},0.5,0.4,0.5,0.5,0.24392044810998173,"[{""price"": 0.03275, ""amount"": 1295315.0}, {""price"": 0.03278, ""amount"": 747085.0}, {""price"": 0.03282, ""amount"": 614263.0}]","[{""price"": 0.034, ""amount"": 779646.0}, {""price"": 0.03373, ""amount"": 403467.0}, {""price"": 0.03356, ""amount"": 281538.0}]",unknown,
BOME/USDT,1h,LONG,0.3687882174313476,0,0,0,Veri Yok,0.0,0.0,0.04351986280836082,0,0.001758,0.001758,0.0018007499999999998,0.00174375,0.00173503125,0.0018097537499999997,24.0,0.025,30.6,2025-07-15 15:37:12.845404,ACTIVE,{},0.5,0.6,0.5,0.5,0.15626781871265497,"[{""price"": 0.00166, ""amount"": 24283771.0}, {""price"": 0.001755, ""amount"": 18985967.0}, {""price"": 0.001719, ""amount"": 15223996.0}]","[{""price"": 0.001806, ""amount"": 20458873.0}, {""price"": 0.001839, ""amount"": 13048269.0}, {""price"": 0.001787, ""amount"": 8361571.0}]",unknown,
BB/USDT,1h,LONG,0.36868258260541464,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.0972,0.0972,0.09962999999999998,0.09622499999999999,0.09574387499999999,0.10012814999999997,24.0,0.025,30.6,2025-07-15 15:37:35.883588,ACTIVE,{},0.5,0.4,0.5,0.5,0.0529298900804402,"[{""price"": 0.09, ""amount"": 104682.6}, {""price"": 0.0963, ""amount"": 69946.1}, {""price"": 0.0962, ""amount"": 61888.4}]","[{""price"": 0.0996, ""amount"": 67594.2}, {""price"": 0.0994, ""amount"": 54101.3}, {""price"": 0.0972, ""amount"": 53405.8}]",unknown,
BANANA/USDT,1h,LONG,0.37181625984167843,0,0,0,Veri Yok,0.0,0.0,0.0,0,21.49,21.49,22.027249999999995,21.16765,21.061811749999997,22.13738624999999,24.0,0.025,30.6,2025-07-15 15:37:58.910822,ACTIVE,{},0.5,0.2,0.5,0.5,-0.2427565951581671,"[{""price"": 21.07, ""amount"": 2068.626}, {""price"": 21.14, ""amount"": 753.545}, {""price"": 21.33, ""amount"": 545.937}]","[{""price"": 22.4, ""amount"": 3621.93}, {""price"": 21.94, ""amount"": 2043.93}, {""price"": 22.05, ""amount"": 1276.033}]",unknown,
1MBABYDOGE/USDT,1h,LONG,0.36895538389827154,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.0013072,0.0013072,0.0013388392857142854,0.0012966535714285714,0.0012901703035714286,0.0013455334821428568,24.0,0.025,30.6,2025-07-15 15:38:20.930337,ACTIVE,{},0.5,0.4,0.5,0.5,0.032450295327112806,"[{""price"": 0.0013028, ""amount"": 2808956.0}, {""price"": 0.001302, ""amount"": 1919212.0}, {""price"": 0.0013033, ""amount"": 1820684.0}]","[{""price"": 0.0013142, ""amount"": 3188364.0}, {""price"": 0.0013099, ""amount"": 2380442.0}, {""price"": 0.0013072, ""amount"": 1445540.0}]",unknown,
CATI/USDT,1h,LONG,0.36873935853766115,0,0,0,Veri Yok,0.0,0.0,-0.12404584166246611,0,0.0843,0.0843,0.0864075,0.08351785714285714,0.08310026785714286,0.0868395375,24.0,0.025,30.6,2025-07-15 15:38:44.290337,ACTIVE,{},0.5,0.2,0.5,0.5,-0.25585922065982974,"[{""price"": 0.0825, ""amount"": 537511.6}, {""price"": 0.0834, ""amount"": 440333.2}, {""price"": 0.0833, ""amount"": 239522.9}]","[{""price"": 0.0858, ""amount"": 837918.4}, {""price"": 0.0849, ""amount"": 311033.3}, {""price"": 0.086, ""amount"": 185399.7}]",unknown,
BNSOL/USDT,1h,LONG,0.6523183694469843,0,0,0,Veri Yok,0.0,0.0,0.3299277647009885,0,169.6,169.6,171.9142857142857,168.82857142857142,167.98442857142857,172.7738571428571,24.0,0.025,30.6,2025-07-15 15:39:08.419380,ACTIVE,{},0.5,0.2,0.5,0.5,0.16094956784864617,"[{""price"": 168.3, ""amount"": 269.936}, {""price"": 161.0, ""amount"": 250.0}, {""price"": 166.7, ""amount"": 184.563}]","[{""price"": 180.0, ""amount"": 575.227}, {""price"": 169.9, ""amount"": 71.998}, {""price"": 183.0, ""amount"": 47.851}]",unknown,
COW/USDT,1h,LONG,0.36971072688320894,0,0,0,Veri Yok,0.0,0.0,0.9999999999600081,0,0.3595,0.3595,0.3669678571428571,0.3570107142857143,0.35522566071428574,0.3688026964285714,24.0,0.025,30.6,2025-07-15 15:39:34.291211,ACTIVE,{},0.5,1.0,0.5,0.5,0.12242270023311401,"[{""price"": 0.3415, ""amount"": 73221.3}, {""price"": 0.348, ""amount"": 29757.4}, {""price"": 0.3501, ""amount"": 14679.9}]","[{""price"": 0.3605, ""amount"": 14602.6}, {""price"": 0.3601, ""amount"": 11072.4}, {""price"": 0.3599, ""amount"": 9623.4}]",unknown,
ACT/USDT,1h,LONG,0.368840196116455,0,0,0,Veri Yok,0.0,0.0,0.9999999999762088,0,0.0415,0.0415,0.0425375,0.04108571428571429,0.040880285714285716,0.042750187499999995,24.0,0.025,30.6,2025-07-15 15:40:06.621692,ACTIVE,{},0.5,0.2,0.5,0.5,0.13033131239699317,"[{""price"": 0.035, ""amount"": 1200924.4}, {""price"": 0.0375, ""amount"": 665645.7}, {""price"": 0.0411, ""amount"": 612434.5}]","[{""price"": 0.042, ""amount"": 496717.3}, {""price"": 0.0417, ""amount"": 429461.1}, {""price"": 0.0421, ""amount"": 362768.3}]",unknown,
ACX/USDT,1h,LONG,0.36891802999632983,0,0,0,Veri Yok,0.0,0.0,-0.4687391433760922,0,0.1579,0.1579,0.16138214285714286,0.15673928571428572,0.1559555892857143,0.16218905357142857,24.0,0.025,30.6,2025-07-15 15:40:32.184775,ACTIVE,{},0.5,0.6,0.5,0.5,-0.4310800138576606,"[{""price"": 0.1548, ""amount"": 125677.9}, {""price"": 0.1559, ""amount"": 78789.5}, {""price"": 0.1565, ""amount"": 47183.1}]","[{""price"": 0.1613, ""amount"": 167006.5}, {""price"": 0.1651, ""amount"": 91470.4}, {""price"": 0.1598, ""amount"": 80312.9}]",unknown,
1000CAT/USDT,1h,LONG,0.36871379617348454,0,0,0,Veri Yok,0.0,0.0,-0.999999999954908,0,0.00729,0.00729,0.007472249999999999,0.00722392857142857,0.007187808928571428,0.007509611249999998,24.0,0.025,30.6,2025-07-15 15:40:55.226549,ACTIVE,{},0.5,0.2,0.5,0.5,-0.17796773314261358,"[{""price"": 0.00727, ""amount"": 911934.1}, {""price"": 0.00722, ""amount"": 688800.7}, {""price"": 0.00726, ""amount"": 577023.8}]","[{""price"": 0.00754, ""amount"": 1517955.4}, {""price"": 0.00755, ""amount"": 1421390.7}, {""price"": 0.00759, ""amount"": 1047807.1}]",unknown,
BIO/USDT,1h,LONG,0.3688797621083785,0,0,0,Veri Yok,0.0,0.0,-0.026879007612744216,0,0.0702,0.0702,0.07195499999999999,0.06948214285714285,0.06913473214285713,0.07231477499999998,24.0,0.025,30.6,2025-07-15 15:41:18.573069,ACTIVE,{},0.5,0.4,0.5,0.5,-0.08120751786953513,"[{""price"": 0.0691, ""amount"": 453417.0}, {""price"": 0.0695, ""amount"": 360976.7}, {""price"": 0.0697, ""amount"": 228946.5}]","[{""price"": 0.08, ""amount"": 413274.2}, {""price"": 0.078, ""amount"": 239459.7}, {""price"": 0.0707, ""amount"": 225683.8}]",unknown,
AIXBT/USDT,1h,LONG,0.368840196116455,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.1474,0.1474,0.151085,0.14576428571428574,0.14503546428571432,0.15184042499999997,24.0,0.025,30.6,2025-07-15 15:41:40.050275,ACTIVE,{},0.5,0.6,0.5,0.5,0.4293509716661704,"[{""price"": 0.1401, ""amount"": 424763.0}, {""price"": 0.1438, ""amount"": 323903.5}, {""price"": 0.1417, ""amount"": 251284.6}]","[{""price"": 0.15, ""amount"": 123383.4}, {""price"": 0.1477, ""amount"": 83992.3}, {""price"": 0.1488, ""amount"": 69110.7}]",unknown,
CGPT/USDT,1h,LONG,0.3688797621083785,0,0,0,Veri Yok,0.0,0.0,0.530379178047146,0,0.102,0.102,0.10454999999999999,0.10107142857142856,0.10056607142857142,0.10507274999999998,24.0,0.025,30.6,2025-07-15 15:41:59.760493,ACTIVE,{},0.5,0.8,0.5,0.5,0.16883144407701578,"[{""price"": 0.1006, ""amount"": 387526.2}, {""price"": 0.0989, ""amount"": 159022.1}, {""price"": 0.1004, ""amount"": 83901.9}]","[{""price"": 0.105, ""amount"": 159898.7}, {""price"": 0.1035, ""amount"": 82885.4}, {""price"": 0.1023, ""amount"": 54481.7}]",unknown,
COOKIE/USDT,1h,LONG,0.36873739674453665,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.1797,0.1797,0.18419249999999998,0.17807857142857142,0.17718817857142857,0.18511346249999996,24.0,0.025,30.6,2025-07-15 15:42:22.408083,ACTIVE,{},0.5,0.4,0.5,0.5,0.022622593499694286,"[{""price"": 0.1776, ""amount"": 87260.6}, {""price"": 0.1791, ""amount"": 62362.2}, {""price"": 0.1766, ""amount"": 47973.5}]","[{""price"": 0.182, ""amount"": 52084.8}, {""price"": 0.1826, ""amount"": 47722.0}, {""price"": 0.1799, ""amount"": 38525.4}]",unknown,
ANIME/USDT,1h,LONG,0.36871379617348454,0,0,0,Veri Yok,0.0,0.0,-0.021239676280228457,0,0.01797,0.01797,0.018419249999999998,0.01781107142857143,0.01772201607142857,0.018511346249999998,24.0,0.025,30.6,2025-07-15 15:42:43.108070,ACTIVE,{},0.5,0.2,0.5,0.5,0.08938468302374782,"[{""price"": 0.01765, ""amount"": 4185405.9}, {""price"": 0.01781, ""amount"": 2558069.8}, {""price"": 0.01792, ""amount"": 1104159.4}]","[{""price"": 0.01828, ""amount"": 4229280.8}, {""price"": 0.01812, ""amount"": 2610588.2}, {""price"": 0.018, ""amount"": 767471.1}]",unknown,
BERA/USDT,1h,LONG,0.37367721017421995,0,0,0,Veri Yok,0.0,0.0,0.0,0,2.024,2.024,2.0745999999999998,1.9981785714285714,1.9881876785714285,2.0849729999999997,24.0,0.025,30.6,2025-07-15 15:43:03.135168,ACTIVE,{},0.5,0.4,0.5,0.5,0.6144587792142148,"[{""price"": 1.984, ""amount"": 30247.851}, {""price"": 2.006, ""amount"": 29721.361}, {""price"": 2.0, ""amount"": 28233.637}]","[{""price"": 2.056, ""amount"": 11389.839}, {""price"": 2.058, ""amount"": 9380.832}, {""price"": 2.038, ""amount"": 3427.022}]",unknown,
1000CHEEMS/USDT,1h,LONG,0.36878642091954883,0,0,0,Veri Yok,0.0,0.0,-0.25195078895151046,0,0.001355,0.001355,0.0013766428571428573,0.0013477857142857143,0.0013410467857142858,0.0013835260714285715,24.0,0.025,30.6,2025-07-15 15:43:28.340168,ACTIVE,{},0.5,0.6,0.5,0.5,-0.15082112110968451,"[{""price"": 0.001333, ""amount"": 5430047.0}, {""price"": 0.001314, ""amount"": 5126668.0}, {""price"": 0.00135, ""amount"": 3011141.0}]","[{""price"": 0.001401, ""amount"": 5129256.0}, {""price"": 0.001355, ""amount"": 4007398.0}, {""price"": 0.001375, ""amount"": 3944519.0}]",unknown,
BMT/USDT,1h,LONG,0.368840196116455,0,0,0,Veri Yok,0.0,0.0,0.18015267439975247,0,0.084,0.084,0.08565,0.08345000000000001,0.08303275000000002,0.08607825,24.0,0.025,30.6,2025-07-15 15:43:52.767166,ACTIVE,{},0.5,0.4,0.5,0.5,0.037405117617255026,"[{""price"": 0.0822, ""amount"": 416409.0}, {""price"": 0.0834, ""amount"": 344690.4}, {""price"": 0.0837, ""amount"": 276694.7}]","[{""price"": 0.0855, ""amount"": 448822.3}, {""price"": 0.0843, ""amount"": 321991.1}, {""price"": 0.0847, ""amount"": 240204.7}]",unknown,
BANANAS31/USDT,1h,LONG,0.3687580443386529,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.007857,0.007857,0.008053425,0.007739144999999999,0.007700449274999999,0.008093692124999998,24.0,0.025,30.6,2025-07-15 15:44:32.052566,ACTIVE,{},0.5,0.4,0.5,0.5,0.15156840966006047,"[{""price"": 0.0078, ""amount"": 2039776.0}, {""price"": 0.007784, ""amount"": 952425.0}, {""price"": 0.007825, ""amount"": 872965.0}]","[{""price"": 0.007952, ""amount"": 1000311.0}, {""price"": 0.007917, ""amount"": 751419.0}, {""price"": 0.007944, ""amount"": 363873.0}]",unknown,
BABY/USDT,1h,LONG,0.368840196116455,0,0,0,Veri Yok,0.0,0.0,0.3878363220573392,0,0.04986,0.04986,0.0511065,0.04941107142857143,0.04916401607142857,0.051362032499999995,24.0,0.025,30.6,2025-07-15 15:44:56.608425,ACTIVE,{},0.5,0.4,0.5,0.5,0.3670336588348094,"[{""price"": 0.04972, ""amount"": 2333752.0}, {""price"": 0.04908, ""amount"": 1881010.0}, {""price"": 0.04903, ""amount"": 1325000.0}]","[{""price"": 0.05082, ""amount"": 1325000.0}, {""price"": 0.05035, ""amount"": 984469.0}, {""price"": 0.05067, ""amount"": 619208.0}]",unknown,
BIGTIME/USDT,1h,LONG,0.36873935853766115,0,0,0,Veri Yok,0.0,0.0,-0.9999999999950008,0,0.05775,0.05775,0.058992857142857145,0.05733571428571429,0.05704903571428572,0.059287821428571426,24.0,0.025,30.6,2025-07-15 15:45:21.662411,ACTIVE,{},0.5,0.8,0.5,0.5,-0.41192621264073714,"[{""price"": 0.05752, ""amount"": 143453.0}, {""price"": 0.05772, ""amount"": 136827.0}, {""price"": 0.05769, ""amount"": 126108.0}]","[{""price"": 0.05873, ""amount"": 2043463.0}, {""price"": 0.05827, ""amount"": 1373235.0}, {""price"": 0.05819, ""amount"": 137318.0}]",unknown,
AWE/USDT,1h,LONG,0.36873935853766115,0,0,0,Veri Yok,0.0,0.0,0.9999999999891436,0,0.057,0.057,0.058101428571428575,0.056632857142857145,0.056349692857142857,0.05839193571428571,24.0,0.025,30.6,2025-07-15 15:45:45.672639,ACTIVE,{},0.5,0.2,0.5,0.5,0.5027285391731564,"[{""price"": 0.05611, ""amount"": 251861.0}, {""price"": 0.05615, ""amount"": 238808.0}, {""price"": 0.05618, ""amount"": 238442.0}]","[{""price"": 0.065, ""amount"": 56691.0}, {""price"": 0.05729, ""amount"": 38960.0}, {""price"": 0.0639, ""amount"": 35925.0}]",unknown,
CELR/USDT,1h,LONG,0.36871379617348454,0,0,0,Veri Yok,0.0,0.0,-0.5432817424157825,0,0.00797,0.00797,0.00816925,0.007896785714285714,0.007857301785714286,0.008210096249999998,24.0,0.025,30.6,2025-07-15 15:47:32.508268,ACTIVE,{},0.5,1.0,0.5,0.5,-0.28026921264016774,"[{""price"": 0.0072, ""amount"": 1902083.0}, {""price"": 0.00711, ""amount"": 1621534.9}, {""price"": 0.00753, ""amount"": 1328021.2}]","[{""price"": 0.00844, ""amount"": 3828625.6}, {""price"": 0.00831, ""amount"": 1582810.4}, {""price"": 0.00827, ""amount"": 1479814.3}]",unknown,
AXL/USDT,1h,LONG,0.36949506029851986,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.3456,0.3456,0.35330357142857144,0.3430321428571429,0.34131698214285716,0.35507008928571426,24.0,0.025,30.6,2025-07-15 15:49:17.961270,ACTIVE,{},0.5,0.2,0.5,0.5,0.2233862383241713,"[{""price"": 0.3452, ""amount"": 14169.58}, {""price"": 0.336, ""amount"": 13124.05}, {""price"": 0.335, ""amount"": 12049.69}]","[{""price"": 0.3471, ""amount"": 17926.15}, {""price"": 0.3465, ""amount"": 12741.66}, {""price"": 0.3464, ""amount"": 6920.82}]",unknown,
AEVO/USDT,1h,LONG,0.36864767663024023,0,0,0,Veri Yok,0.0,0.0,0.41779467932596476,0,0.103,0.103,0.10554999999999999,0.10214999999999999,0.10163924999999999,0.10607774999999998,24.0,0.025,30.6,2025-07-15 15:49:44.048856,ACTIVE,{},0.5,0.6,0.5,0.5,0.40432917866373597,"[{""price"": 0.089, ""amount"": 561353.1}, {""price"": 0.1012, ""amount"": 501664.35}, {""price"": 0.1021, ""amount"": 429709.98}]","[{""price"": 0.1038, ""amount"": 306409.46}, {""price"": 0.1047, ""amount"": 240599.26}, {""price"": 0.1043, ""amount"": 129582.8}]",unknown,
BROCCOLI714/USDT,1h,LONG,0.3688746478407434,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.04883,0.04883,0.05005074999999999,0.04825714285714286,0.048015857142857145,0.05030100374999998,24.0,0.025,30.6,2025-07-15 15:50:42.228633,ACTIVE,{},0.5,1.0,0.5,0.5,-0.1521475614276777,"[{""price"": 0.04755, ""amount"": 98016.0}, {""price"": 0.04834, ""amount"": 85261.0}, {""price"": 0.04854, ""amount"": 60906.0}]","[{""price"": 0.05018, ""amount"": 216619.0}, {""price"": 0.05, ""amount"": 178888.0}, {""price"": 0.0491, ""amount"": 93675.0}]",unknown,
AR/USDT,1h,LONG,0.3747095791546803,0,0,0,Veri Yok,0.0,0.0,-0.037159304841710365,0,7.26,7.26,7.4415,7.179285714285713,7.143389285714285,7.478707499999999,24.0,0.025,30.6,2025-07-15 15:54:44.429598,ACTIVE,{},0.5,1.0,0.5,0.5,0.1133740446213441,"[{""price"": 6.5, ""amount"": 23340.85}, {""price"": 6.3, ""amount"": 12281.49}, {""price"": 7.14, ""amount"": 3641.02}]","[{""price"": 7.8, ""amount"": 25957.25}, {""price"": 7.77, ""amount"": 5702.06}, {""price"": 8.0, ""amount"": 4011.69}]",unknown,
CETUS/USDT,1h,LONG,0.3688797621083785,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.1195,0.1195,0.12248749999999999,0.11770749999999999,0.11711896249999999,0.12309993749999998,24.0,0.025,30.6,2025-07-15 15:55:58.770918,ACTIVE,{},0.5,0.6,0.5,0.5,0.11866491380584171,"[{""price"": 0.1186, ""amount"": 261723.5}, {""price"": 0.1178, ""amount"": 154943.3}, {""price"": 0.1187, ""amount"": 121570.4}]","[{""price"": 0.1206, ""amount"": 134908.9}, {""price"": 0.1217, ""amount"": 127585.2}, {""price"": 0.124, ""amount"": 69016.0}]",unknown,
BIO/USDT,1h,LONG,0.3688797621083785,0,0,0,Veri Yok,0.0,0.0,-0.9999999999887714,0,0.0718,0.0718,0.073595,0.07102857142857143,0.07067342857142857,0.07396297499999999,24.0,0.025,30.6,2025-07-15 15:56:23.195207,ACTIVE,{},0.5,0.8,0.5,0.5,-0.13972372578291548,"[{""price"": 0.071, ""amount"": 177775.9}, {""price"": 0.0713, ""amount"": 172275.8}, {""price"": 0.0675, ""amount"": 143200.9}]","[{""price"": 0.081, ""amount"": 690516.6}, {""price"": 0.08, ""amount"": 414070.8}, {""price"": 0.078, ""amount"": 240293.1}]",unknown,
BROCCOLI714/USDT,1h,LONG,0.3688746478407434,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.04917,0.04917,0.05039924999999999,0.04859714285714286,0.048354157142857145,0.05065124624999999,24.0,0.025,30.6,2025-07-15 15:56:50.538076,ACTIVE,{},0.5,1.0,0.5,0.5,-0.05303299304629228,"[{""price"": 0.0483, ""amount"": 280501.0}, {""price"": 0.04891, ""amount"": 104997.0}, {""price"": 0.04822, ""amount"": 82956.0}]","[{""price"": 0.05018, ""amount"": 216619.0}, {""price"": 0.05, ""amount"": 211236.0}, {""price"": 0.05046, ""amount"": 92693.0}]",unknown,
AR/USDT,1h,LONG,0.3718517355814508,0,0,0,Veri Yok,0.0,0.0,-0.35877421788564107,0,7.4,7.4,7.585,7.315357142857144,7.278780357142858,7.6229249999999995,24.0,0.025,30.6,2025-07-15 16:07:43.753776,ACTIVE,{},0.5,0.2,0.5,0.5,-0.014181640691026684,"[{""price"": 6.5, ""amount"": 23338.62}, {""price"": 6.36, ""amount"": 3253.6}, {""price"": 6.51, ""amount"": 3051.93}]","[{""price"": 7.8, ""amount"": 25957.25}, {""price"": 7.77, ""amount"": 5702.71}, {""price"": 7.7, ""amount"": 4748.09}]",unknown,
BANANA/USDT,1h,LONG,0.37184571594531335,0,0,0,Veri Yok,0.0,0.0,0.0,0,21.98,21.98,22.5295,21.6503,21.5420485,22.642147499999997,24.0,0.025,30.6,2025-07-15 16:11:34.056278,ACTIVE,{},0.5,0.2,0.5,0.5,-0.2049837095458784,"[{""price"": 21.51, ""amount"": 2145.885}, {""price"": 21.59, ""amount"": 894.228}, {""price"": 21.5, ""amount"": 564.778}]","[{""price"": 22.8, ""amount"": 4735.772}, {""price"": 22.38, ""amount"": 2068.329}, {""price"": 22.34, ""amount"": 744.041}]",unknown,
CETUS/USDT,1h,LONG,0.3688797621083785,0,0,0,Veri Yok,0.0,0.0,-0.9999999999866584,0,0.1228,0.1228,0.12586999999999998,0.12095800000000001,0.12035321000000002,0.12649934999999995,24.0,0.025,30.6,2025-07-15 16:12:00.592664,ACTIVE,{},0.5,0.2,0.5,0.5,-0.03239287798897296,"[{""price"": 0.1213, ""amount"": 152889.2}, {""price"": 0.1209, ""amount"": 144831.7}, {""price"": 0.1219, ""amount"": 138507.8}]","[{""price"": 0.135, ""amount"": 555208.2}, {""price"": 0.1248, ""amount"": 170287.9}, {""price"": 0.1238, ""amount"": 159294.2}]",unknown,
BIO/USDT,1h,LONG,0.36871379617348454,0,0,0,Veri Yok,0.0,0.0,-0.9999999999917323,0,0.0735,0.0735,0.07533749999999999,0.07269999999999999,0.07233649999999998,0.07571418749999997,24.0,0.025,30.6,2025-07-15 16:12:24.283169,ACTIVE,{},0.5,0.4,0.5,0.5,-0.11003614582032949,"[{""price"": 0.0696, ""amount"": 209753.3}, {""price"": 0.0732, ""amount"": 163868.3}, {""price"": 0.0722, ""amount"": 149536.7}]","[{""price"": 0.081, ""amount"": 690516.6}, {""price"": 0.0786, ""amount"": 415249.7}, {""price"": 0.08, ""amount"": 404763.1}]",unknown,
CRV/USDT,1h,LONG,0.37228716603349443,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.7381,0.7381,0.7565525,0.7280571428571428,0.7244168571428571,0.7603352624999998,24.0,0.025,30.6,2025-07-15 16:15:12.589930,ACTIVE,{},0.5,0.2,0.5,0.5,0.08442598257665664,"[{""price"": 0.7329, ""amount"": 68541.0}, {""price"": 0.7332, ""amount"": 51915.7}, {""price"": 0.7334, ""amount"": 38752.2}]","[{""price"": 0.75, ""amount"": 71700.1}, {""price"": 0.7498, ""amount"": 27869.2}, {""price"": 0.7499, ""amount"": 16141.3}]",unknown,
AAVE/USDT,1h,LONG,0.37294770083509476,0,0,0,Veri Yok,0.0,0.0,0.0,0,321.72,321.72,328.7603571428572,319.3732142857143,317.77634821428575,330.4041589285714,24.0,0.025,30.6,2025-07-15 16:15:35.548439,ACTIVE,{},0.5,0.6,0.5,0.5,0.026169504578332645,"[{""price"": 321.7, ""amount"": 40.254}, {""price"": 321.24, ""amount"": 38.885}, {""price"": 321.33, ""amount"": 32.637}]","[{""price"": 322.83, ""amount"": 52.698}, {""price"": 323.0, ""amount"": 47.682}, {""price"": 322.49, ""amount"": 32.816}]",unknown,
BEAMX/USDT,1h,LONG,0.3686312603847052,0,0,0,Veri Yok,0.0,0.0,0.0,0,0.00713,0.00713,0.00730825,0.007053928571428571,0.007018658928571429,0.007344791249999999,24.0,0.025,30.6,2025-07-15 16:16:37.879455,ACTIVE,{},0.5,0.2,0.5,0.5,-0.2684052295596448,"[{""price"": 0.00705, ""amount"": 2690713.0}, {""price"": 0.00707, ""amount"": 1986600.0}, {""price"": 0.00708, ""amount"": 1700166.0}]","[{""price"": 0.0075, ""amount"": 2279967.0}, {""price"": 0.00725, ""amount"": 2240361.0}, {""price"": 0.00727, ""amount"": 2174720.0}]",unknown,
BONK/USDT,1h,LONG,0.3687858816294183,0,0,0,Veri Yok,0.0,0.0,0.0,0,2.886e-05,2.886e-05,2.9581499999999998e-05,2.84271e-05,2.82849645e-05,2.9729407499999994e-05,24.0,0.025,30.6,2025-07-15 16:17:01.848760,ACTIVE,{},0.5,0.2,0.5,0.5,0.02955523824868261,"[{""price"": 2.855e-05, ""amount"": 13643621144.0}, {""price"": 2.847e-05, ""amount"": 6035186703.0}, {""price"": 2.856e-05, ""amount"": 4834693329.0}]","[{""price"": 2.902e-05, ""amount"": 13420480640.0}, {""price"": 2.911e-05, ""amount"": 6641031100.0}, {""price"": 2.901e-05, ""amount"": 4993360728.0}]",unknown,
BANANA/USDT,1h,LONG,0.37184571594531335,0,0,0,Veri Yok,0.0,0.0,-0.9999999999907356,0,21.92,21.92,22.468,21.5912,21.483244,22.580339999999996,24.0,0.025,30.6,2025-07-15 16:17:38.238771,ACTIVE,{},0.5,0.2,0.5,0.5,-0.24111020995240512,"[{""price"": 21.5, ""amount"": 2054.485}, {""price"": 21.61, ""amount"": 749.829}, {""price"": 21.74, ""amount"": 549.967}]","[{""price"": 22.8, ""amount"": 4734.18}, {""price"": 22.37, ""amount"": 2042.278}, {""price"": 22.43, ""amount"": 1075.356}]",unknown,
