timestamp,open,high,low,close,volume
2025-01-17 16:00:00,0.1181,0.1287,0.1166,0.1189,278940886.0
2025-01-17 20:00:00,0.119,0.1364,0.1144,0.1298,249104206.0
2025-01-18 00:00:00,0.1298,0.1325,0.1102,0.1128,212820964.0
2025-01-18 04:00:00,0.1127,0.1128,0.1021,0.1042,302285838.0
2025-01-18 08:00:00,0.1043,0.1149,0.0955,0.1015,404839625.0
2025-01-18 12:00:00,0.1015,0.1041,0.0945,0.096,194164162.0
2025-01-18 16:00:00,0.0961,0.1029,0.0948,0.0996,148950760.0
2025-01-18 20:00:00,0.0997,0.1061,0.0992,0.1045,90944335.0
2025-01-19 00:00:00,0.1045,0.1063,0.097,0.0975,103250982.0
2025-01-19 04:00:00,0.0975,0.0982,0.0825,0.0851,195925749.0
2025-01-19 08:00:00,0.0851,0.0861,0.074,0.0813,361620672.0
2025-01-19 12:00:00,0.0813,0.0862,0.0793,0.082,168292514.0
2025-01-19 16:00:00,0.082,0.0913,0.0819,0.0899,146488004.0
2025-01-19 20:00:00,0.0899,0.091,0.0741,0.0792,215948169.0
2025-01-20 00:00:00,0.0791,0.0799,0.0704,0.0745,168112100.0
2025-01-20 04:00:00,0.0745,0.0868,0.0735,0.0855,171019779.0
2025-01-20 08:00:00,0.0856,0.0864,0.0803,0.0805,124354346.0
2025-01-20 12:00:00,0.0806,0.0806,0.0734,0.0778,168998726.0
2025-01-20 16:00:00,0.0778,0.0816,0.0716,0.0767,147487554.0
2025-01-20 20:00:00,0.0767,0.0795,0.0733,0.0775,61930237.0
2025-01-21 00:00:00,0.0775,0.0844,0.074,0.0792,164495629.0
2025-01-21 04:00:00,0.0792,0.0792,0.0706,0.0722,155779894.0
2025-01-21 08:00:00,0.0721,0.0754,0.071,0.0734,105597959.0
2025-01-21 12:00:00,0.0735,0.0798,0.0719,0.0772,145975220.0
2025-01-21 16:00:00,0.0772,0.0836,0.076,0.0789,173017575.0
2025-01-21 20:00:00,0.0789,0.081,0.0768,0.0791,77589803.0
2025-01-22 00:00:00,0.079,0.0833,0.0772,0.0813,86175693.0
2025-01-22 04:00:00,0.0812,0.088,0.0805,0.0828,128535865.0
2025-01-22 08:00:00,0.0827,0.0898,0.0816,0.0862,162420762.0
2025-01-22 12:00:00,0.0862,0.0862,0.0792,0.0827,113002549.0
2025-01-22 16:00:00,0.0827,0.0829,0.0773,0.0778,63123030.0
2025-01-22 20:00:00,0.0778,0.0794,0.0744,0.0755,45286843.0
2025-01-23 00:00:00,0.0754,0.0757,0.0726,0.0733,51095186.0
2025-01-23 04:00:00,0.0733,0.074,0.0722,0.0738,40180460.0
2025-01-23 08:00:00,0.0737,0.076,0.0717,0.0726,72019201.0
2025-01-23 12:00:00,0.0727,0.0736,0.0677,0.07,153130621.0
2025-01-23 16:00:00,0.0699,0.072,0.0671,0.0674,68837756.0
2025-01-23 20:00:00,0.0673,0.0699,0.066,0.0682,73114430.0
2025-01-24 00:00:00,0.0682,0.074,0.0613,0.0666,192773511.0
2025-01-24 04:00:00,0.0666,0.0729,0.066,0.0689,129084878.0
2025-01-24 08:00:00,0.0689,0.0697,0.0676,0.0685,47691539.0
2025-01-24 12:00:00,0.0684,0.0686,0.0653,0.0655,55160777.0
2025-01-24 16:00:00,0.0656,0.066,0.0643,0.0646,33057565.0
2025-01-24 20:00:00,0.0645,0.0648,0.0611,0.0618,42287337.0
2025-01-25 00:00:00,0.0617,0.0624,0.0583,0.0615,78545366.0
2025-01-25 04:00:00,0.0615,0.0638,0.0605,0.0617,75604539.0
2025-01-25 08:00:00,0.0617,0.0633,0.0603,0.0621,48821447.0
2025-01-25 12:00:00,0.0621,0.0634,0.0611,0.063,50046923.0
2025-01-25 16:00:00,0.0629,0.063,0.0611,0.0623,45246545.0
2025-01-25 20:00:00,0.0623,0.0636,0.0612,0.0614,30417303.0
2025-01-26 00:00:00,0.0614,0.0633,0.0601,0.0614,47286644.0
2025-01-26 04:00:00,0.0614,0.0621,0.0603,0.0607,29645297.0
2025-01-26 08:00:00,0.0607,0.0611,0.059,0.061,58841389.0
2025-01-26 12:00:00,0.061,0.061,0.0591,0.0593,54180367.0
2025-01-26 16:00:00,0.0593,0.0602,0.0574,0.0593,54182938.0
2025-01-26 20:00:00,0.0593,0.06,0.0546,0.055,74103035.0
2025-01-27 00:00:00,0.055,0.0559,0.0532,0.0537,93640123.0
2025-01-27 04:00:00,0.0537,0.0538,0.0505,0.0517,110333300.0
2025-01-27 08:00:00,0.0517,0.0548,0.0507,0.0524,86201030.0
2025-01-27 12:00:00,0.0524,0.0587,0.0516,0.0576,121699720.0
2025-01-27 16:00:00,0.0576,0.0614,0.0562,0.0575,108349189.0
2025-01-27 20:00:00,0.0574,0.0624,0.057,0.0595,96215699.0
2025-01-28 00:00:00,0.0594,0.0615,0.0582,0.0583,71703478.0
2025-01-28 04:00:00,0.0583,0.0591,0.0567,0.0571,46162115.0
2025-01-28 08:00:00,0.0571,0.0583,0.0565,0.0573,33673624.0
2025-01-28 12:00:00,0.0573,0.0579,0.0556,0.0561,54064099.0
2025-01-28 16:00:00,0.0561,0.0561,0.053,0.0534,49829723.0
2025-01-28 20:00:00,0.0534,0.0534,0.0498,0.0503,62126355.0
2025-01-29 00:00:00,0.0503,0.0519,0.0489,0.0511,65649694.0
2025-01-29 04:00:00,0.0511,0.053,0.0509,0.0526,47253653.0
2025-01-29 08:00:00,0.0525,0.0538,0.0521,0.053,47664311.0
2025-01-29 12:00:00,0.0529,0.0531,0.0508,0.0517,53176915.0
2025-01-29 16:00:00,0.0517,0.0571,0.0512,0.0564,95232731.0
2025-01-29 20:00:00,0.0563,0.0588,0.055,0.0553,88730637.0
2025-01-30 00:00:00,0.0553,0.058,0.0545,0.0568,56728143.0
2025-01-30 04:00:00,0.0568,0.0577,0.0547,0.0554,41549587.0
2025-01-30 08:00:00,0.0554,0.0583,0.0554,0.0564,64848754.0
2025-01-30 12:00:00,0.0564,0.0593,0.0557,0.0579,96175878.0
2025-01-30 16:00:00,0.058,0.0595,0.0553,0.0564,66825975.0
2025-01-30 20:00:00,0.0564,0.057,0.0554,0.0557,36211254.0
2025-01-31 00:00:00,0.0557,0.0579,0.0553,0.0556,58160042.0
2025-01-31 04:00:00,0.0557,0.0581,0.0543,0.0566,58266652.0
2025-01-31 08:00:00,0.0566,0.0587,0.055,0.0585,58755507.0
2025-01-31 12:00:00,0.0584,0.0599,0.0572,0.0599,88608364.0
2025-01-31 16:00:00,0.0599,0.0599,0.0546,0.0558,74338113.0
2025-01-31 20:00:00,0.0558,0.0558,0.0543,0.0552,39708546.0
2025-02-01 00:00:00,0.0551,0.059,0.0549,0.0582,60881428.0
2025-02-01 04:00:00,0.0582,0.0593,0.0569,0.0572,35020742.0
2025-02-01 08:00:00,0.0573,0.0576,0.0517,0.0537,55542200.0
2025-02-01 12:00:00,0.0537,0.0562,0.0523,0.0537,58742222.0
2025-02-01 16:00:00,0.0536,0.0538,0.0496,0.0498,60851269.0
2025-02-01 20:00:00,0.0497,0.0497,0.0466,0.0476,72881182.0
2025-02-02 00:00:00,0.0475,0.05,0.0474,0.0482,71964249.0
2025-02-02 04:00:00,0.0481,0.0495,0.0479,0.0482,57454457.0
2025-02-02 08:00:00,0.0482,0.049,0.0469,0.0471,49798334.0
2025-02-02 12:00:00,0.047,0.0494,0.0468,0.0479,65550975.0
2025-02-02 16:00:00,0.048,0.048,0.0414,0.0441,167393432.0
2025-02-02 20:00:00,0.044,0.0452,0.0403,0.0439,101360303.0
2025-02-03 00:00:00,0.044,0.044,0.0311,0.0338,462673139.0
2025-02-03 04:00:00,0.0338,0.0362,0.0317,0.0357,197594842.0
2025-02-03 08:00:00,0.0357,0.0371,0.0346,0.0359,136191546.0
2025-02-03 12:00:00,0.036,0.0408,0.0352,0.04,232202105.0
2025-02-03 16:00:00,0.0401,0.0419,0.0394,0.0416,88234272.0
2025-02-03 20:00:00,0.0415,0.0437,0.0404,0.0423,92486139.0
2025-02-04 00:00:00,0.0424,0.0433,0.0409,0.0415,80806066.0
2025-02-04 04:00:00,0.0414,0.0429,0.0393,0.0396,133675421.0
2025-02-04 08:00:00,0.0396,0.0435,0.0389,0.0406,252031569.0
2025-02-04 12:00:00,0.0407,0.0429,0.0402,0.0415,230121628.0
2025-02-04 16:00:00,0.0416,0.0425,0.0397,0.0399,207375538.0
2025-02-04 20:00:00,0.0399,0.0411,0.0387,0.0406,215485549.0
2025-02-05 00:00:00,0.0406,0.0423,0.0394,0.0396,132583075.0
2025-02-05 04:00:00,0.0396,0.0411,0.0393,0.04,87033787.0
2025-02-05 08:00:00,0.04,0.0403,0.039,0.0398,65174053.0
2025-02-05 12:00:00,0.0399,0.0407,0.0393,0.0399,59044842.0
2025-02-05 16:00:00,0.0398,0.0402,0.0385,0.0396,70405689.0
2025-02-05 20:00:00,0.0396,0.0398,0.0378,0.0384,54682614.0
2025-02-06 00:00:00,0.0385,0.0389,0.0373,0.0377,53018255.0
2025-02-06 04:00:00,0.0377,0.0384,0.0371,0.0374,54819468.0
2025-02-06 08:00:00,0.0375,0.0379,0.0365,0.037,58872138.0
2025-02-06 12:00:00,0.037,0.0389,0.0351,0.0352,158745676.0
2025-02-06 16:00:00,0.0352,0.036,0.034,0.0341,103915177.0
2025-02-06 20:00:00,0.034,0.0348,0.0336,0.0342,58733185.0
2025-02-07 00:00:00,0.0342,0.0358,0.0337,0.0349,75399307.0
2025-02-07 04:00:00,0.0349,0.0354,0.0339,0.0344,45857428.0
2025-02-07 08:00:00,0.0345,0.0358,0.0342,0.0355,56403751.0
